Transcript,0.5,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.97
SFC14_S17_L001_Contig2409_frame_1_CIDRa3.1_domNum3_block2,0,0,0,0,0,0,0,7,7,70
IFD8_S2_Contig1034_frame_2_CIDRa2.4_domNum3_block2,15,19,21,23,25,27,29,33,35,36
SFU2_S5_L001_Contig1894_frame_-1_CIDRa2.1_domNum2_block2,15,19,21,23,25,27,29,33,35,36
IFM047_S10_Contig1235_frame_3_CIDRa3.1_domNum1_block2,68,88,108,135,157,172,200,232,284,347
IFM061_S15_Contig1009_frame_1_CIDRa2.9_domNum2_block2,15,19,32,37,41,43,49,56,58,99
SFU-3_S21_L002_Contig1523_frame_1_CIDRa2.2_domNum2_block2,1,15,17,18,19,21,34,38,40,41
IFM047_S10_Contig1666_frm1_orf27_CIDRa3.1_domNum1_block2,48,63,82,104,124,136,160,188,234,297
SFM-8_S8_L001_25596_soapGraphK41_frame_-2_CIDRa2.2_domNum2_block2,2,25,29,72,91,101,122,152,190,248
IFM12_S16_Contig686_frame_1_CIDRa2.3_domNum3_block2,10,12,13,14,14,15,16,84,115,142
IFM24_S5_Contig973_frm-2_orf0_CIDRa1.2_domNum3_block2,13,17,19,21,23,25,26,30,31,32
SFU2_S5_L001_Contig1712_frame_-1_CIDRa3.3_domNum2_block2,0,0,0,0,0,0,1,12,118,146
SFC22_S9_L001_Contig2839_frame_3_CIDRa4_domNum3_block2,0,0,0,0,18,20,21,24,71,77
SFC-18_S20_L002_Contig1155_frm3_orf3_CIDRa2.8_domNum3_block2,6,7,7,34,38,40,62,69,75,82
SFM-10_S1_L001_Contig2271_frame_-3_CIDRa3.2_domNum2_block2,0,0,0,0,18,20,21,24,25,26
IFM058_S13_Contig883_frame_3_CIDRa6_domNum3_block2,9,11,12,19,20,22,61,68,74,80
SXC2_S4_L001_Contig1016_frame_3_CIDRa1.5_domNum2_block2,3,34,42,74,94,104,125,149,185,238
SFM-3_S12_L001_Contig1866_frame_-2_CIDRa6_domNum2_block2,10,20,22,24,26,28,30,34,36,48
SFC14_S17_L001_Contig1187_frame_2_CIDRa2.9_domNum2_block2,17,22,25,27,29,31,33,37,61,94
SFC-21_S22_L002_Contig2706_frame_2_CIDRa3.2_domNum2_block2,0,0,0,0,18,20,21,40,42,254
IFC66_S31_L002_Contig1586_frm2_orf3_CIDRa2.1_domNum3_block2,14,18,20,22,24,26,28,32,34,35
IFC66_S31_L002_Contig1284_frame_3_CIDRa3.1_domNum2_block2,31,43,56,77,97,107,129,157,198,261
SFC17_S7_L001_Contig1418_frame_-3_CIDRa4_domNum1_block2,0,0,0,0,18,20,21,87,95,114
SFC13_S23_L002_Contig2754_frm-2_orf5_CIDRa1.4_domNum3_block2,3,4,4,4,4,4,5,5,5,5
SFC-023_S32_L002_Contig1156_frame_-3_CIDRa1.4_domNum2_block2,13,17,35,40,51,58,68,77,84,98
IFM21_S3_4285_soapGraphK51_frame_-3_CIDRa2.9_domNum1_block2,58,77,96,122,144,158,183,215,275,338
IFM050_S11_Contig3269_frame_1_CIDRa3.1_domNum1_block2,0,0,0,0,0,55,65,73,79,97
IFC63_S16_L001_Contig2077_frame_-3_CIDRa2.6_domNum2_block2,8,14,15,16,16,17,18,20,124,153
SFC14_S17_L001_Contig616_frm3_orf20_CIDRa2.4_domNum2_block2,5,6,6,7,7,51,58,65,69,75
IFM27_S9_1750_soapGraphK61_frame_-3_CIDRa2.9_domNum2_block2,15,19,32,37,41,43,49,56,58,61
SFC13_S23_L002_Contig1795_frame_-3_CIDRa1.8_domNum3_block2,3,4,4,4,4,4,43,50,52,55
IFM24_S5_Contig985_frame_-3_CIDRa3.4_domNum2_block2,0,0,11,12,12,13,14,16,16,85
IFM058_S13_2389_soapGraphK61_frame_-1_CIDRa2.2_domNum2_block2,1,15,17,18,19,21,22,25,26,27
IFM047_S10_Contig1656_frame_3_CIDRa3.1_domNum2_block2,0,0,0,0,0,0,1,12,118,145
IFC66_S31_L002_Contig1811_frame_2_CIDRa2.9_domNum2_block2,17,22,25,27,29,31,33,37,61,193
IFM058_S13_Contig1050_frame_2_CIDRa3.2_domNum2_block2,0,0,0,0,0,0,0,7,7,7
SFM-3_S12_L001_Contig1454_frame_-1_CIDRa2.1_domNum2_block2,6,7,7,51,62,71,82,95,110,136
SFM-7_S13_L001_5220_soapGraphK61_frame_2_CIDRa2.3_domNum2_block2,10,12,13,14,14,15,16,23,24,87
SFC16_S6_L001_Contig1624_frame_2_CIDRa3.1_domNum3_block2,0,0,0,0,0,0,1,1,1,74
SFM-7_S13_L001_Contig1049_frame_-2_CIDRa2.4_domNum2_block2,49,65,81,103,123,135,159,187,232,295
IFM050_S11_Contig3352_frame_3_CIDRa2.1_domNum2_block2,6,10,53,69,87,97,114,134,166,229
SFM-7_S13_L001_5268_soapGraphK61_frame_-1_CIDRa2.11_domNum3_block2,6,10,10,11,11,12,27,31,33,34
SFC13_S23_L002_Contig2134_frame_2_CIDRa5_domNum3_block2,9,11,12,13,13,14,15,17,18,81
SFM-3_S12_L001_15187_soapGraphK41_frame_3_CIDRa1.4_domNum2_block2,3,4,4,4,4,4,5,5,5,5
IFM24_S5_Contig983_frm3_orf14_CIDRa2.2_domNum2_block2,8,9,9,10,10,62,72,82,89,105
IFM21_S3_Contig1062_frame_-2_CIDRa2.7_domNum2_block2,15,19,32,49,60,69,79,91,101,121
SFU2_S5_L001_Contig1000_frame_-3_CIDRa3.1_domNum2_block2,0,0,0,0,0,0,80,92,104,126
SFU2_S5_L001_Contig688_frame_-2_CIDRa3.4_domNum1_block2,0,0,11,12,12,13,14,16,17,17
SFC-21_S22_L002_Contig2705_frame_1_CIDRa2.9_domNum3_block2,17,22,25,27,29,31,33,37,39,108
SFU-3_S21_L002_Contig2022_frm-1_orf17_CIDRa2.9_domNum2_block2,17,22,25,27,29,31,33,37,39,40
IFC66_S31_L002_Contig1572_frame_2_CIDRa2.2_domNum3_block2,2,25,29,33,37,39,44,51,53,56
SFC14_S17_L001_Contig1023_frame_-1_CIDRa2.10_domNum2_block2,8,14,15,16,44,46,52,59,63,66
SFC22_S9_L001_Contig2846_frame_1_CIDRa2.4_domNum1_block2,5,6,16,17,17,18,19,21,22,23
SFC14_S17_L001_Contig2167_frm3_orf6_CIDRa2.9_domNum2_block2,17,22,25,27,29,31,33,37,39,40
IFM12_S16_Contig677_frame_1_CIDRa2.2_domNum2_block2,8,9,9,10,10,62,72,82,89,105
SFU-3_S21_L002_Contig2023_frame_-3_CIDRa2.4_domNum2_block2,5,6,6,7,7,51,58,65,69,75
SFC17_S7_L001_Contig2008_frame_-2_CIDRa2.3_domNum2_block2,1,1,1,1,1,1,2,2,2,133
SFC22_S9_L001_Contig1118_frm3_orf12_CIDRa1.4_domNum3_block2,13,17,35,40,48,53,104,120,148,179
IFM27_S9_Contig510_frame_1_CIDRa2.5_domNum3_block2,17,22,25,27,29,31,33,37,61,94
IFM050_S11_Contig3792_frame_3_CIDRa3.4_domNum3_block2,0,0,11,12,12,13,14,16,16,183
SFC-21_S22_L002_Contig2160_frame_1_CIDRa5_domNum2_block2,20,26,30,35,39,41,46,53,55,258
IFC66_S31_L002_Contig1827_frame_-3_CIDRa2.9_domNum2_block2,8,14,15,16,16,17,18,20,124,153
IFM050_S11_8384_soapGraphK61_frame_2_CIDRa2.3_domNum2_block2,1,1,1,1,1,49,55,62,66,71
IFC66_S31_L002_5204_soapGraphK61_frame_-3_CIDRa2.6_domNum1_block2,25,32,40,46,57,66,76,88,96,115
IFM23_S4_Contig649_frame_1_CIDRa5_domNum2_block2,9,11,12,13,54,61,71,81,88,104
SFM-1_S11_L001_Contig1614_frm-3_orf31_CIDRa2.3_domNum3_block2,1,1,1,1,1,8,9,10,10,10
IFM-049_S6_Contig18154_frame_1_CIDRa3.2_domNum2_block2,0,0,0,0,18,20,21,24,25,26
SFM-1_S11_L001_Contig2079_frame_2_CIDRa2.4_domNum2_block2,5,6,6,7,7,51,58,65,97,116
SFM-10_S1_L001_Contig1855_frm2_orf3_CIDRa2.10_domNum3_block2,8,14,15,16,44,46,52,59,63,66
SFC-21_S22_L002_Contig2150_frame_-2_CIDRa1.8_domNum1_block2,23,30,36,41,49,54,64,71,77,88
SFC15-CM_S29_L002_Contig1749_frame_2_CIDRa2.1_domNum3_block2,6,7,7,8,47,52,59,66,70,76
IFM047_S10_Contig1010_frame_1_CIDRa2.9_domNum1_block2,15,19,32,37,41,43,49,56,58,61
IFM054_S12_Contig1008_frame_-2_CIDRa1.7_domNum2_block2,13,17,19,21,31,63,73,83,90,106
SFC-21_S22_L002_Contig2487_frame_2_CIDRa3.2_domNum2_block2,0,0,0,0,18,20,21,24,32,214
SFM-1_S11_L001_5124_soapGraphK61_frame_-1_CIDRa5_domNum1_block2,48,64,80,102,122,134,158,186,231,294
IFC66_S31_L002_Contig1858_frame_-1_CIDRa6_domNum2_block2,9,11,12,19,20,22,61,68,74,80
SFC16_S6_L001_4405_soapGraphK61_frame_1_CIDRa2.6_domNum3_block2,15,19,32,37,42,44,50,57,60,63
SFM-8_S8_L001_Contig1003_frame_-1_CIDRa3.1_domNum2_block2,0,0,0,0,0,0,1,1,102,123
IFC66_S31_L002_4942_soapGraphK61_frame_3_CIDRa3.1_domNum1_block2,0,0,0,0,18,20,21,40,125,154
IFM047_S10_Contig1518_frame_2_CIDRa1.2_domNum1_block2,13,17,19,21,23,25,26,30,31,32
IFM050_S11_Contig2043_frame_3_CIDRa2.5_domNum1_block2,17,22,25,27,29,31,56,63,67,72
IFC66_S31_L002_5154_soapGraphK61_frame_-1_CIDRa3.1_domNum1_block2,32,44,57,78,98,108,131,158,207,270
SFM-8_S8_L001_Contig3153_frame_-3_CIDRa1.4_domNum1_block2,13,17,35,40,48,53,104,120,148,179
IFM53_S14_L001_34627_soapGraphK21_frame_3_CIDRa1.2_domNum1_block2,13,17,19,21,23,25,26,30,31,32
