Transcript,0.5,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.97
IFC66_S31_L002_5344_soapGraphK61_frame_2_DBLb5_domNum4_block24,28,29,30,32,33,34,38,43,46,51
IFM57_S30_L002_23855_soapGraphK21_frame_-1_DBLb3_domNum1_block24,49,51,53,58,62,65,71,76,80,86
SFC17_S7_L001_Contig1755_frame_-1_DBLb5_domNum2_block24,55,57,59,64,68,71,77,83,87,94
SXC2_S4_L001_4752_soapGraphK61_frm-2_orf5_DBLb1_domNum4_block24,13,13,13,13,14,14,15,17,17,19
IFM27_S9_Contig625_frame_-2_DBLb10_domNum1_block24,34,36,38,42,44,45,49,54,57,62
IFM23_S4_Contig698_frm-1_orf23_DBLb1_domNum3_block24,4,4,4,4,4,4,4,7,7,7
IFM050_S11_Contig3373_frame_-2_DBLb5_domNum3_block24,57,59,61,66,70,73,79,85,89,96
SFC16_S6_L001_Contig1792_frame_-1_DBLb3_domNum1_block24,45,47,49,54,58,61,66,71,75,81
SFM-1_S11_L001_Contig1854_frame_1_DBLb5_domNum1_block24,36,38,40,44,46,47,51,56,60,65
SFC-18_S20_L002_Contig1153_frame_-2_DBLb5_domNum1_block24,76,84,89,94,100,105,112,119,123,134
IFD8_S2_Contig1129_frame_3_DBLb8_domNum1_block24,61,65,67,72,76,79,85,91,95,102
IFM047_S10_Contig1672_frame_2_DBLb5_domNum1_block24,31,32,33,36,37,38,52,57,61,66
IFM054_S12_Contig909_frame_1_DBLb1_domNum2_block24,20,21,22,23,24,24,26,28,29,34
IFM53_S14_L001_Contig1658_frame_2_DBLb5_domNum4_block24,70,77,81,86,92,97,104,111,115,123
IFC66_S31_L002_Contig1790_frame_1_DBLb10_domNum1_block24,15,15,17,17,18,27,31,33,36,40
SFC17_S7_L001_Contig2023_frame_3_DBLb10_domNum4_block24,15,15,15,15,16,16,17,19,19,21
SFC17_S7_L001_Contig2021_frame_-2_DBLb5_domNum4_block24,80,89,95,100,106,111,118,125,129,140
IFC66_S31_L002_Contig648_frame_2_DBLb3_domNum2_block24,8,8,8,8,8,8,9,11,11,12
IFM-049_S6_Contig10010_frame_-3_DBLb3_domNum1_block24,8,8,8,8,8,8,9,11,11,12
SFM-7_S13_L001_Contig154_frame_2_DBLb3_domNum1_block24,27,28,29,31,32,33,37,42,45,50
SFC17_S7_L001_Contig1751_frame_-1_DBLb10_domNum3_block24,16,16,16,16,17,17,18,20,20,22
IFM27_S9_Contig523_frame_2_DBLb6_domNum1_block24,71,78,82,87,93,98,105,112,116,124
IFM047_S10_Contig1591_frame_2_DBLb1_domNum3_block24,0,0,0,0,0,0,0,0,0,0
SFM-3_S12_L001_Contig652_frame_2_DBLb1_domNum2_block24,17,17,18,18,19,19,20,22,22,24
IFM050_S11_8380_soapGraphK61_frame_-2_DBLb5_domNum4_block24,76,83,88,93,99,104,111,118,122,133
IFM050_S11_Contig3755_frame_1_DBLb5_domNum1_block24,81,90,96,101,107,112,119,126,130,141
IFM21_S3_Contig610_frame_2_DBLb11_domNum1_block24,12,12,12,12,13,13,14,16,16,18
SFC16_S6_L001_Contig1047_frame_1_DBLb5_domNum1_block24,29,30,31,33,34,35,39,44,47,52
SFC16_S6_L001_Contig1624_frame_2_DBLb5_domNum4_block24,70,77,81,86,92,97,104,111,115,123
IFM058_S13_Contig470_frame_3_DBLb3_domNum3_block24,2,2,2,2,2,2,6,8,8,9
IFC63_S16_L001_Contig1120_frm2_orf59_DBLb10_domNum1_block24,60,64,66,71,75,78,84,90,94,101
SFC-21_S22_L002_Contig2692_frm1_orf0_DBLb5_domNum1_block24,29,30,31,33,34,35,39,44,47,52
SFM-6_S3_L001_Contig1468_frm1_orf23_DBLb10_domNum1_block24,60,64,66,71,75,78,84,90,94,101
IFM26_S8_Contig624_frm3_orf7_DBLb8_domNum2_block24,58,61,63,68,72,75,81,96,100,107
SFC17_S7_L001_Contig830_frame_2_DBLb6_domNum5_block24,48,50,52,57,61,64,70,75,79,85
SFC15-CM_S29_L002_Contig1977_frm3_orf0_DBLb3_domNum1_block24,27,28,29,31,32,33,37,42,45,50
SFC-21_S22_L002_Contig1725_frame_3_DBLb5_domNum2_block24,63,70,74,79,85,88,95,102,106,113
SFM-3_S12_L001_Contig1987_frame_-2_DBLb2_domNum1_block24,65,72,76,81,87,91,98,105,109,116
IFM050_S11_8368_soapGraphK61_frame_-3_DBLb5_domNum1_block24,30,31,32,34,35,36,40,45,48,53
IFM054_S12_2489_soapGraphK61_frame_3_DBLb3_domNum3_block24,71,78,82,87,93,98,105,112,116,124
IFM12_S16_Contig240_frame_2_DBLb1_domNum4_block24,20,21,22,23,24,24,26,28,29,31
IFM050_S11_Contig3734_frame_3_DBLb5_domNum3_block24,30,31,36,40,41,42,46,51,54,59
SFC-21_S22_L002_Contig2471_frame_2_DBLb2_domNum1_block24,15,15,15,15,16,16,17,19,19,21
SFM-1_S11_L001_5068_soapGraphK61_frame_-2_DBLb11_domNum2_block24,18,18,19,19,20,20,21,23,24,26
SFM-7_S13_L001_Contig1893_frm1_orf7_DBLb3_domNum4_block24,0,0,0,0,0,0,0,0,0,14
SFM-6_S3_L001_Contig1087_frm-1_orf4_DBLb7_domNum1_block24,75,82,86,91,97,102,109,116,120,131
IFD6_S1_Contig745_frm1_orf15_DBLb5_domNum3_block24,76,83,87,92,98,103,110,117,121,132
IFM12_S16_Contig681_frame_1_DBLb4_domNum4_block24,15,15,15,15,16,16,23,25,26,28
IFM23_S4_Contig650_frame_3_DBLb5_domNum3_block24,11,11,11,11,12,12,13,39,42,47
IFM058_S13_Contig639_frame_1_DBLb5_domNum1_block24,85,94,101,107,113,118,125,132,136,147
SFU2_S5_L001_Contig1897_frame_-2_DBLb11_domNum2_block24,12,12,12,12,13,13,14,16,16,18
SFC14_S17_L001_Contig1784_frame_-3_DBLb3_domNum1_block24,2,2,2,2,2,2,6,8,8,8
SFC-21_S22_L002_Contig1710_frame_-3_DBLb1_domNum1_block24,20,21,22,23,24,24,26,28,34,37
SFM-1_S11_L001_Contig1884_frm3_orf5_DBLb12_domNum4_block24,2,2,2,2,2,2,2,2,2,2
IFM27_S9_Contig629_frame_2_DBLb10_domNum1_block24,11,19,20,22,23,23,25,27,28,30
SFM-10_S1_L001_Contig1823_frame_1_DBLb6_domNum1_block24,93,103,110,116,122,127,135,143,147,158
SFC-18_S20_L002_Contig1114_frame_-1_DBLb6_domNum1_block24,1,1,1,1,1,1,1,1,1,1
IFM061_S15_Contig910_frame_2_DBLb12_domNum2_block24,2,2,2,2,2,2,2,2,2,2
SFU2_S5_L001_Contig1895_frame_-1_DBLb10_domNum4_block24,15,15,15,15,16,16,17,19,19,21
SXC2_S4_L001_Contig1699_frm-3_orf9_DBLb1_domNum4_block24,13,13,13,13,14,14,15,17,17,19
SFM-7_S13_L001_Contig2139_frame_3_DBLb9_domNum1_block24,44,46,48,53,57,60,65,70,74,80
SFC17_S7_L001_Contig1353_frame_3_DBLb9_domNum1_block24,52,54,56,61,65,68,74,80,84,91
IFM050_S11_Contig1995_frame_-1_DBLb5_domNum3_block24,77,85,90,95,101,106,113,120,124,135
IFM050_S11_Contig3764_frame_-2_DBLb5_domNum1_block24,53,55,57,62,66,69,75,81,85,92
SFM-6_S3_L001_Contig2009_frame_3_DBLb5_domNum1_block24,60,69,73,78,84,87,94,101,105,112
IFM24_S5_Contig823_frm-2_orf0_DBLb12_domNum2_block24,2,2,2,2,2,2,2,2,2,2
IFM061_S15_Contig334_frame_2_DBLb11_domNum4_block24,12,12,12,12,13,13,14,16,16,18
SFU-3_S21_L002_Contig528_frame_-1_DBLb1_domNum2_block24,9,9,9,9,10,10,11,13,13,15
SFM-1_S11_L001_Contig1590_frame_1_DBLb5_domNum4_block24,36,38,40,44,47,48,53,58,62,67
SFU-3_S21_L002_Contig886_frame_3_DBLb10_domNum1_block24,2,2,2,2,2,2,6,8,8,8
SFM-1_S11_L001_Contig706_frame_3_DBLb3_domNum2_block24,69,76,80,85,91,95,102,109,113,125
SFC-21_S22_L002_Contig1670_frame_1_DBLb5_domNum1_block24,32,33,34,37,43,44,48,53,56,61
IFM57_S30_L002_Contig1007_frm2_orf39_DBLb7_domNum6_block24,49,51,53,58,62,65,71,76,80,86
IFM061_S15_Contig537_frm-3_orf3_DBLb6_domNum6_block24,68,75,79,84,90,94,101,108,112,121
SFC14_S17_L001_Contig231_frame_-1_DBLb1_domNum2_block24,9,9,9,9,10,10,11,13,13,15
IFM050_S11_Contig2130_frame_-2_DBLb5_domNum1_block24,30,31,32,34,35,36,40,45,48,53
IFM058_S13_Contig1037_frame_-2_DBLb7_domNum6_block24,49,51,53,58,62,65,71,76,80,86
IFM23_S4_Contig492_frame_2_DBLb1_domNum1_block24,13,13,13,13,14,14,15,17,30,32
SFM-8_S8_L001_Contig3607_frame_1_DBLb12_domNum4_block24,14,14,14,14,15,15,16,18,18,20
SFU2_S5_L001_Contig1725_frame_-2_DBLb5_domNum4_block24,11,11,11,11,12,12,13,15,15,17
IFM050_S11_Contig3421_frame_1_DBLb5_domNum1_block24,30,31,32,34,35,36,40,45,48,53
SFC14_S17_L001_Contig2176_frm-1_orf0_DBLb5_domNum1_block24,29,30,31,38,39,40,44,49,52,57
SFM-6_S3_L001_Contig1451_frame_1_DBLb1_domNum1_block24,20,21,22,23,24,24,26,28,34,37
SFC-025_S33_L002_Contig1132_frame_2_DBLb6_domNum1_block24,43,45,47,52,56,59,64,69,73,79
SFM-1_S11_L001_Contig1175_frame_1_DBLb3_domNum1_block24,56,58,60,65,69,72,78,84,88,95
IFC66_S31_L002_Contig1300_frame_2_DBLb5_domNum3_block24,28,29,30,32,33,34,38,43,46,51
SFC13_S23_L002_6866_soapGraphK61_frame_2_DBLb8_domNum3_block24,77,86,91,96,102,107,114,121,125,136
SFC22_S9_L001_Contig3210_frame_3_DBLb9_domNum1_block24,78,87,93,98,104,109,116,123,127,138
SFM-6_S3_L001_Contig651_frm2_orf3_DBLb3_domNum4_block24,45,47,49,54,58,61,66,71,75,81
