Transcript,0.5,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.97
IFM054_S12_Contig502_frame_-3_DBLa1.1_domNum2_block29,1,2,2,3,3,3,18,27,27,27
IFM058_S13_2389_soapGraphK61_frame_-1_DBLa0.10_domNum1_block29,0,3,3,4,4,4,13,16,16,16
SFM-10_S1_L001_Contig2526_frm-3_orf3_DBLa0.15_domNum2_block29,0,0,0,0,0,0,0,4,4,4
SFU-3_S21_L002_Contig1466_frame_2_DBLa0.5_domNum2_block29,0,0,0,0,0,0,0,0,0,0
IFM047_S10_Contig1253_frm2_orf3_DBLa0.22_domNum1_block29,1,2,2,3,3,3,3,3,3,3
IFM23_S4_Contig486_frame_3_DBLa0.12_domNum2_block29,0,6,6,8,8,8,12,15,15,15
IFM26_S8_Contig432_frm1_orf3_DBLa0.5_domNum2_block29,5,9,9,21,21,21,45,65,65,65
IFM14_S7_Contig499_frame_2_DBLa0.5_domNum1_block29,1,5,5,9,9,9,14,18,18,18
IFM27_S9_Contig508_frame_1_DBLa0.12_domNum1_block29,5,9,9,14,14,14,25,33,33,33
SFC-21_S22_L002_Contig2487_frame_2_DBLa0.1_domNum1_block29,1,2,2,3,3,3,3,3,3,3
IFM-049_S6_Contig32841_frame_1_DBLa0.13_domNum1_block29,0,6,6,8,8,8,20,24,24,24
SFM-8_S8_L001_25596_soapGraphK41_frame_-2_DBLa0.12_domNum1_block29,0,0,0,0,0,0,0,70,70,70
IFM27_S9_Contig630_frm-2_orf2_DBLa0.9_domNum2_block29,0,3,3,4,4,4,13,17,17,17
SFC16_S6_L001_Contig1633_frm3_orf4_DBLa0.19_domNum2_block29,0,3,3,4,4,4,13,39,39,39
SFM-8_S8_L001_Contig3515_frame_2_DBLa0.11_domNum1_block29,0,0,0,0,0,0,40,56,56,56
SFU-3_S21_L002_Contig1066_frame_1_DBLa0.16_domNum1_block29,1,2,2,2,2,2,2,12,12,12
SFM-7_S13_L001_Contig1898_frame_-3_DBLa0.12_domNum1_block29,0,0,0,0,0,0,4,36,36,36
IFC66_S31_L002_5158_soapGraphK61_frame_2_DBLa0.22_domNum1_block29,1,2,2,3,3,3,3,7,7,7
SFM-7_S13_L001_Contig1080_frm2_orf4_DBLa2_domNum2_block29,2,4,17,25,25,25,49,72,72,72
SFU2_S5_L001_Contig1895_frame_-1_DBLa0.16_domNum2_block29,1,2,2,2,2,2,2,2,2,2
IFM058_S13_Contig955_frame_1_DBLa0.15_domNum1_block29,0,0,0,0,0,0,0,0,0,0
IFC66_S31_L002_Contig1556_frame_2_DBLa0.1_domNum1_block29,1,2,2,3,3,3,11,78,78,78
SFC16_S6_L001_Contig1621_frame_3_DBLa0.5_domNum1_block29,1,5,5,9,9,9,14,30,30,30
SFC13_S23_L002_Contig2098_frm3_orf54_DBLa0.4_domNum1_block29,1,2,2,3,3,3,30,90,90,90
SFM-1_S11_L001_Contig1167_frame_-2_DBLa0.11_domNum2_block29,2,4,14,20,20,20,38,52,52,52
IFM26_S8_18110_soapGraphK31_frame_2_DBLa0.15_domNum1_block29,1,2,2,3,3,3,11,68,68,68
SXC2_S4_L001_4752_soapGraphK61_frm-2_orf5_DBLa1.4_domNum2_block29,3,7,7,10,10,10,15,19,19,19
SFC22_S9_L001_Contig3189_frame_-1_DBLa0.16_domNum1_block29,1,2,2,3,3,3,11,78,78,78
IFM047_S10_Contig1670_frame_2_DBLa0.9_domNum1_block29,0,0,0,0,0,0,0,29,29,29
IFM050_S11_Contig1321_frame_-3_DBLa0.11_domNum1_block29,0,0,0,0,0,0,4,5,5,5
IFM53_S14_L001_Contig1645_frame_1_DBLa0.9_domNum1_block29,0,0,0,0,0,0,0,0,0,0
SFC16_S6_L001_Contig1789_frm-2_orf5_DBLa1.1_domNum2_block29,1,2,2,3,3,3,18,27,27,27
SXC2_S4_L001_Contig1432_frame_-1_DBLa1.2_domNum1_block29,1,2,2,3,3,3,18,27,27,27
SFC-18_S20_L002_Contig653_frame_3_DBLa0.3_domNum2_block29,0,3,3,12,12,12,54,84,84,84
IFM061_S15_Contig554_frame_3_DBLa1.6_domNum2_block29,9,13,13,19,19,19,37,51,51,51
IFC63_S16_L001_Contig1914_frame_2_DBLa0.13_domNum2_block29,1,5,15,23,23,23,47,67,67,67
IFM050_S11_Contig3697_frame_1_DBLa0.19_domNum1_block29,0,0,0,0,0,0,0,0,0,0
SFC15-CM_S29_L002_Contig1080_frm1_orf10_DBLa1.4_domNum2_block29,1,2,2,7,7,7,17,44,44,44
SFU-3_S21_L002_Contig1058_frm-2_orf3_DBLa1.5_domNum2_block29,1,16,19,30,30,30,62,99,99,99
SFM-10_S1_L001_Contig2581_frame_3_DBLa0.1_domNum2_block29,1,2,2,3,3,3,3,3,3,3
IFM061_S15_Contig965_frame_3_DBLa0.10_domNum1_block29,0,0,0,0,0,0,0,48,48,48
IFM27_S9_Contig328_frame_1_DBLa1.2_domNum2_block29,6,10,10,16,16,16,27,37,37,37
SFC-21_S22_L002_Contig2140_frame_-1_DBLa0.16_domNum1_block29,1,2,2,3,3,3,11,14,14,14
SFU2_S5_L001_Contig1111_frame_1_DBLa0.11_domNum1_block29,0,0,0,0,0,0,40,56,56,56
IFM24_S5_Contig666_frm-3_orf15_DBLa0.15_domNum1_block29,1,2,2,3,3,3,11,68,68,68
SFC19_S24_L002_Contig1158_frm3_orf50_DBLa0.1_domNum1_block29,1,2,2,7,7,7,17,21,21,21
SFC17_S7_L001_Contig1752_frame_-3_DBLa0.12_domNum1_block29,0,6,6,27,27,27,52,80,80,80
IFM12_S16_Contig533_frame_3_DBLa0.5_domNum1_block29,5,9,9,21,21,21,45,65,65,65
SFC-21_S22_L002_Contig2158_frame_-2_DBLa0.20_domNum1_block29,1,2,2,3,3,3,3,3,3,3
SFM-8_S8_L001_Contig3151_frm-3_orf13_DBLa1.1_domNum2_block29,1,2,2,3,3,3,18,27,27,27
SFM-3_S12_L001_15187_soapGraphK41_frame_3_DBLa1.7_domNum1_block29,1,2,2,3,3,3,18,59,59,59
SFC15-CM_S29_L002_Contig1764_frame_3_DBLa0.9_domNum1_block29,0,0,0,0,0,0,39,60,60,60
SFC-18_S20_L002_Contig1724_frame_-2_DBLa0.16_domNum2_block29,1,2,2,2,2,2,2,106,106,106
IFM21_S3_Contig988_frame_3_DBLa0.16_domNum1_block29,1,2,2,7,7,7,17,61,61,61
IFC66_S31_L002_Contig1859_frame_2_DBLa0.9_domNum2_block29,0,0,0,0,0,0,0,29,29,29
SFC22_S9_L001_Contig3181_frame_2_DBLa0.16_domNum1_block29,1,2,2,3,3,3,3,69,69,69
IFC66_S31_L002_5262_soapGraphK61_frame_1_DBLa0.10_domNum2_block29,0,0,0,0,0,0,0,48,48,48
IFM-049_S6_Contig41147_frm-3_orf14_DBLa0.18_domNum1_block29,0,3,3,32,32,32,69,114,114,114
SFC17_S7_L001_Contig1727_frame_-3_DBLa0.9_domNum1_block29,0,0,0,0,0,0,0,0,0,0
SFM-10_S1_L001_Contig1320_frame_1_DBLa0.3_domNum2_block29,1,2,2,2,2,2,2,2,2,2
SFC-023_S32_L002_Contig1162_frm-3_orf4_DBLa1.7_domNum2_block29,1,2,2,3,3,3,3,47,47,47
SFM-8_S8_L001_Contig3144_frame_-1_DBLa1.2_domNum1_block29,3,7,7,29,29,29,60,94,94,94
SFM-7_S13_L001_Contig1886_frame_1_DBLa0.13_domNum1_block29,1,5,15,23,23,23,47,67,67,67
IFM57_S30_L002_Contig1312_frame_-1_DBLa0.7_domNum1_block29,0,0,0,11,11,11,41,83,83,83
SFC15-CM_S29_L002_Contig1940_frame_3_DBLa0.3_domNum1_block29,8,12,12,18,18,18,36,50,50,50
SFC-18_S20_L002_4660_soapGraphK61_frame_-2_DBLa0.5_domNum1_block29,1,5,5,9,9,9,14,30,30,30
SFM-10_S1_L001_Contig1852_frame_2_DBLa0.12_domNum1_block29,0,0,0,0,0,0,0,29,29,29
IFM57_S30_L002_Contig139_frame_-3_DBLa0.4_domNum2_block29,1,2,2,3,3,3,3,47,47,47
IFM27_S9_1788_soapGraphK61_frame_2_DBLa0.5_domNum2_block29,0,0,0,0,0,0,0,0,0,0
IFM-049_S6_Contig33339_frame_1_DBLa0.16_domNum1_block29,1,2,2,3,3,3,3,69,69,69
SFC19_S24_L002_Contig1849_frame_-3_DBLa0.16_domNum1_block29,1,2,2,2,2,2,2,2,2,2
SFM-1_S11_L001_Contig2100_frm-3_orf3_DBLa1.2_domNum2_block29,1,2,2,3,3,3,70,116,116,116
SFC22_S9_L001_Contig2323_frame_-3_DBLa0.15_domNum1_block29,0,0,0,0,0,0,4,36,36,36
IFC66_S31_L002_Contig974_frame_-1_DBLa0.15_domNum1_block29,0,0,0,0,0,0,0,0,0,0
IFM24_S5_Contig989_frame_2_DBLa0.13_domNum1_block29,0,6,6,8,8,8,12,15,15,15
IFC66_S31_L002_Contig708_frm3_orf3_DBLa0.1_domNum2_block29,1,2,2,3,3,3,3,3,3,3
SXC2_S4_L001_Contig1897_frm-2_orf19_DBLa0.16_domNum1_block29,1,2,2,7,7,7,17,61,61,61
SXC2_S4_L001_Contig1677_frm3_orf3_DBLa0.5_domNum2_block29,0,0,0,0,0,0,0,0,0,0
SFC13_S23_L002_Contig2751_frame_-3_DBLa0.15_domNum1_block29,0,6,6,8,8,8,32,43,43,43
SFC14_S17_L001_6263_soapGraphK61_frm-2_orf2_DBLa0.1_domNum2_block29,1,2,2,3,3,3,3,7,7,7
SFM-7_S13_L001_5220_soapGraphK61_frame_2_DBLa0.13_domNum1_block29,1,5,15,23,23,23,47,67,67,67
IFD8_S2_Contig1128_frame_-2_DBLa0.5_domNum2_block29,0,0,0,0,0,0,0,0,0,0
SFM-10_S1_L001_Contig1849_frame_-3_DBLa0.9_domNum2_block29,0,0,0,11,11,11,16,20,20,20
SFU2_S5_L001_Contig1894_frame_-1_DBLa0.9_domNum1_block29,0,0,0,11,11,11,16,20,20,20
IFM-049_S6_Contig41066_frame_-1_DBLa0.9_domNum1_block29,0,0,0,0,0,0,0,4,4,4
SFC13_S23_L002_Contig2154_frame_1_DBLa0.5_domNum1_block29,0,0,0,0,0,0,0,0,0,0
SFC17_S7_L001_Contig1006_frm2_orf5_DBLa1.2_domNum2_block29,1,2,2,3,3,3,18,22,22,22
IFC66_S31_L002_5336_soapGraphK61_frm2_orf7_DBLa0.5_domNum2_block29,1,5,5,9,9,9,14,18,18,18
SFC22_S9_L001_Contig3230_frm-1_orf5_DBLa1.4_domNum2_block29,3,7,7,10,10,10,15,19,19,19
SFC17_S7_L001_Contig1354_frame_-3_DBLa0.11_domNum2_block29,0,0,0,0,0,0,0,0,0,0
SFM-3_S12_L001_Contig1880_frm-3_orf3_DBLa0.9_domNum2_block29,0,0,0,0,0,0,0,0,0,0
IFM57_S30_L002_Contig1711_frame_-1_DBLa0.7_domNum1_block29,0,0,0,0,0,0,0,4,4,4
SFM-1_S11_L001_Contig2101_frame_-1_DBLa0.5_domNum1_block29,5,9,9,21,21,21,45,65,65,65
IFM058_S13_Contig677_frame_3_DBLa0.1_domNum1_block29,0,0,0,0,0,0,7,9,9,9
SFM-10_S1_L001_Contig1381_frame_-2_DBLa0.18_domNum2_block29,0,0,0,0,0,0,0,0,0,0
IFM058_S13_Contig1035_frame_-1_DBLa0.4_domNum2_block29,1,2,2,3,3,3,57,89,89,89
IFM061_S15_Contig334_frame_2_DBLa1.1_domNum2_block29,1,2,2,3,3,3,18,27,27,27
IFC66_S31_L002_Contig1000_frame_2_DBLa0.12_domNum1_block29,0,0,0,0,0,0,0,107,107,107
SFC19_S24_L002_Contig1853_frame_2_DBLa0.12_domNum2_block29,1,2,2,3,3,3,29,117,117,117
IFC66_S31_L002_Contig1844_frame_-3_DBLa0.1_domNum1_block29,1,2,2,3,3,3,3,3,3,3
IFM047_S10_Contig1403_frame_-1_DBLa0.11_domNum2_block29,0,0,0,0,0,0,4,5,5,5
SFM-3_S12_L001_Contig528_frame_2_DBLa1.6_domNum2_block29,0,14,16,24,24,24,48,71,71,71
IFM24_S5_Contig822_frame_3_DBLa0.12_domNum2_block29,0,0,0,0,0,0,0,29,29,29
SFU-3_S21_L002_Contig2027_frame_-2_DBLa0.1_domNum2_block29,1,2,2,3,3,3,11,14,14,14
SFC-21_S22_L002_Contig2160_frame_1_DBLa0.4_domNum1_block29,1,2,2,2,2,2,24,97,97,97
SFC17_S7_L001_5645_soapGraphK61_frame_2_DBLa0.23_domNum2_block29,1,2,2,3,3,3,3,3,3,3
