Transcript,0.5,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.97
IFM-049_S6_Contig11101_frm3_orf14_DBLd1_domNum3_block12,14,17,17,19,19,42,57,57,114,114
SFC14_S17_L001_Contig2406_frame_2_DBLd1_domNum2_block12,14,17,17,19,19,23,29,29,101,101
IFM26_S8_Contig257_frm-1_orf5_DBLd1_domNum1_block12,4,4,4,4,4,24,44,44,214,214
SFC16_S6_L001_Contig1624_frame_2_DBLd4_domNum6_block12,3,3,3,3,3,3,3,3,3,3
SXC2_S4_L001_Contig1903_frame_-2_DBLd1_domNum2_block12,5,18,18,23,23,30,117,117,163,163
IFM-049_S6_Contig6502_frame_-2_DBLd1_domNum1_block12,14,17,17,21,21,28,178,178,280,280
SFC15-CM_S29_L002_Contig1749_frame_2_DBLd1_domNum5_block12,21,28,28,38,38,59,80,80,109,109
IFM-049_S6_Contig41093_frame_3_DBLd1_domNum1_block12,7,7,7,8,8,22,28,28,142,142
SFC17_S7_L001_Contig1354_frame_-3_DBLd1_domNum4_block12,1,1,1,1,1,1,77,77,105,105
IFD8_S2_Contig1034_frame_2_DBLd1_domNum4_block12,4,4,4,4,4,24,44,44,214,214
SFM-8_S8_L001_Contig3145_frame_2_DBLd1_domNum2_block12,4,4,4,4,4,4,30,30,32,32
SFM-10_S1_L001_Contig2310_frame_-1_DBLd1_domNum1_block12,4,4,4,4,4,80,118,118,164,164
SFC16_S6_L001_Contig1793_frame_3_DBLd1_domNum4_block12,14,17,17,19,19,23,29,29,93,93
SFC14_S17_L001_Contig679_frame_3_DBLd1_domNum1_block12,13,16,16,18,18,32,174,174,273,273
IFM57_S30_L002_Contig1319_frame_-3_DBLd1_domNum2_block12,10,11,11,20,20,55,74,74,100,100
SFC14_S17_L001_Contig2162_frame_1_DBLd1_domNum1_block12,17,22,22,28,28,39,52,52,63,63
SFC22_S9_L001_Contig3164_frame_-1_DBLd1_domNum1_block12,4,4,4,4,4,24,44,44,68,68
SFM-7_S13_L001_Contig1083_frame_-3_DBLd1_domNum1_block12,10,11,11,20,20,55,74,74,100,100
SFC-21_S22_L002_Contig2699_frame_1_DBLd1_domNum1_block12,1,1,1,16,16,19,155,155,235,235
SFC22_S9_L001_Contig2839_frame_3_DBLd1_domNum4_block12,13,16,16,18,18,32,41,41,83,83
SFC-18_S20_L002_4664_soapGraphK61_frame_2_DBLd1_domNum1_block12,3,10,10,11,11,26,69,69,95,95
IFM27_S9_Contig417_frame_1_DBLd1_domNum2_block12,21,28,28,38,38,61,84,84,116,116
IFM-049_S6_Contig14233_frame_3_DBLd1_domNum2_block12,10,11,11,20,20,25,134,134,189,189
IFM57_S30_L002_Contig604_frame_1_DBLd1_domNum4_block12,4,4,4,4,4,4,30,30,32,32
SFM-8_S8_L001_Contig3152_frame_2_DBLd1_domNum3_block12,7,7,7,8,8,22,114,114,160,160
SFC15-CM_S29_L002_Contig1980_frame_2_DBLd9_domNum3_block12,1,1,1,1,1,43,59,59,75,75
IFM047_S10_Contig1656_frame_3_DBLd1_domNum3_block12,3,10,10,11,11,13,98,98,134,134
SFC15-CM_S29_L002_Contig1972_frame_2_DBLd1_domNum2_block12,4,4,4,4,4,24,44,44,111,111
SFM-8_S8_L001_Contig3007_frame_-3_DBLd1_domNum1_block12,4,4,4,4,4,4,30,30,32,32
IFM53_S14_L001_Contig1680_frame_-3_DBLd1_domNum2_block12,2,2,2,22,22,29,36,36,149,149
SFM-8_S8_L001_16143_soapGraphK51_frame_-2_DBLd1_domNum2_block12,4,4,4,4,4,24,44,44,51,51
IFM061_S15_Contig948_frame_-2_DBLd1_domNum2_block12,0,0,0,0,0,0,0,0,0,0
IFD8_S2_Contig628_frame_-1_DBLd1_domNum2_block12,0,0,0,7,7,37,49,49,59,59
SFC-21_S22_L002_Contig2478_frame_3_DBLd1_domNum1_block12,4,13,13,14,14,17,38,38,266,266
SFM-7_S13_L001_Contig417_frame_-2_DBLd1_domNum1_block12,35,46,46,65,65,114,184,184,288,288
SFM-5_S2_L001_Contig652_frame_-1_DBLd1_domNum1_block12,2,24,24,30,30,41,56,56,69,69
IFM061_S15_Contig537_frm-3_orf3_DBLd5_domNum4_block12,10,11,11,40,40,62,85,85,117,117
IFM047_S10_Contig878_frame_2_DBLd1_domNum1_block12,13,16,16,18,18,21,26,26,28,28
SFC13_S23_L002_Contig267_frame_-1_DBLd1_domNum1_block12,7,7,7,44,44,70,131,131,184,184
IFM12_S16_Contig846_frame_-1_DBLd1_domNum1_block12,6,6,6,6,6,6,6,6,148,148
IFM-049_S6_Contig40915_frame_3_DBLd1_domNum1_block12,8,8,8,9,9,10,11,11,11,11
SFC13_S23_L002_Contig1755_frame_-3_DBLd1_domNum1_block12,4,4,4,4,4,4,4,4,4,4
SFM-8_S8_L001_Contig3590_frame_2_DBLd1_domNum2_block12,0,0,0,0,0,0,9,9,15,15
SFC22_S9_L001_Contig3228_frame_-3_DBLd3_domNum1_block12,14,17,17,21,21,28,81,81,110,110
IFM050_S11_Contig2915_frame_1_DBLd4_domNum2_block12,0,0,0,7,7,86,129,129,196,196
IFM-049_S6_Contig37911_frame_-2_DBLd1_domNum4_block12,12,14,14,15,15,88,135,135,192,192
IFM050_S11_8248_soapGraphK61_frame_1_DBLd1_domNum2_block12,26,34,34,46,46,73,105,105,145,145
SFU-3_S21_L002_Contig2032_frame_-1_DBLd1_domNum4_block12,7,7,7,44,44,70,99,99,135,135
IFM26_S8_Contig624_frm3_orf7_DBLd1_domNum3_block12,2,2,2,22,22,29,36,36,149,149
SFM-7_S13_L001_Contig1554_frm-1_orf0_DBLd1_domNum1_block12,11,12,12,13,13,16,19,19,20,20
SFC16_S6_L001_Contig1794_frame_-3_DBLd1_domNum2_block12,13,16,16,18,18,32,41,41,181,181
SFU2_S5_L001_Contig1109_frame_-2_DBLd9_domNum1_block12,1,1,1,1,1,43,59,59,75,75
SFU-3_S21_L002_Contig1452_frame_3_DBLd1_domNum3_block12,2,2,2,2,2,49,66,66,121,121
IFM061_S15_Contig591_frm-1_orf0_DBLd1_domNum1_block12,4,4,4,4,4,24,63,63,80,80
SFC16_S6_L001_Contig946_frame_2_DBLd1_domNum1_block12,21,28,28,38,38,61,84,84,140,140
SFM-10_S1_L001_Contig2577_frame_3_DBLd1_domNum2_block12,4,4,4,4,4,24,51,51,62,62
SFC15-CM_S29_L002_Contig1947_frame_-2_DBLd1_domNum1_block12,0,0,0,0,0,0,94,94,128,128
IFM57_S30_L002_Contig1706_frame_2_DBLd1_domNum2_block12,13,16,16,18,18,32,41,41,181,181
SFM-8_S8_L001_Contig3155_frame_-3_DBLd1_domNum3_block12,10,11,11,20,20,55,74,74,100,100
IFM050_S11_Contig3793_frame_2_DBLd1_domNum3_block12,4,4,4,4,4,4,30,30,32,32
IFM12_S16_16963_soapGraphK41_frame_2_DBLd1_domNum1_block12,20,27,27,36,36,53,72,72,98,98
IFM050_S11_Contig2263_frame_1_DBLd1_domNum2_block12,0,0,0,0,0,14,17,17,131,131
IFM53_S14_L001_Contig2124_frm-2_orf27_DBLd1_domNum2_block12,7,7,7,44,44,70,109,109,151,151
IFM24_S5_Contig819_frame_1_DBLd1_domNum3_block12,4,4,4,4,4,8,133,133,187,187
IFM26_S8_Contig337_frame_3_DBLd1_domNum3_block12,2,2,2,22,22,29,45,45,154,154
IFM24_S5_Contig830_frame_3_DBLd1_domNum3_block12,4,4,4,4,4,24,63,63,80,80
IFM-049_S6_Contig6643_frame_2_DBLd1_domNum2_block12,4,4,4,4,4,8,8,8,55,55
IFM26_S8_Contig327_frame_3_DBLd1_domNum1_block12,11,12,12,13,13,16,19,19,20,20
SFC16_S6_L001_4433_soapGraphK61_frame_1_DBLd1_domNum4_block12,1,1,1,1,1,1,97,97,180,180
IFM23_S4_Contig581_frame_1_DBLd1_domNum4_block12,19,44,44,63,63,112,181,181,285,285
SFC17_S7_L001_Contig540_frame_3_DBLd4_domNum2_block12,1,1,1,25,25,92,142,142,205,205
IFM054_S12_Contig267_frame_-2_DBLd5_domNum1_block12,3,10,10,11,11,26,33,33,106,106
SFC15-CM_S29_L002_Contig1975_frame_-3_DBLd1_domNum4_block12,3,10,10,11,11,13,16,16,204,204
SFC17_S7_L001_Contig2021_frame_-2_DBLd1_domNum5_block12,3,10,10,11,11,13,16,16,204,204
IFM12_S16_Contig842_frame_1_DBLd1_domNum1_block12,7,21,21,27,27,38,82,82,174,174
SFC22_S9_L001_Contig1894_frame_2_DBLd1_domNum1_block12,2,2,2,2,2,11,24,24,94,94
IFM058_S13_Contig879_frm3_orf30_DBLd1_domNum3_block12,11,12,12,13,13,16,19,19,20,20
SFU2_S5_L001_Contig1674_frame_3_DBLd1_domNum1_block12,21,28,28,38,38,59,80,80,109,109
IFM27_S9_Contig420_frm1_orf3_DBLd4_domNum5_block12,4,13,13,14,14,17,20,20,21,21
IFM050_S11_Contig3782_frame_-3_DBLd1_domNum3_block12,7,7,7,44,44,70,99,99,135,135
IFM21_S3_Contig1049_frame_3_DBLd1_domNum1_block12,21,28,28,38,38,61,84,84,116,116
IFD8_S2_Contig878_frame_-3_DBLd1_domNum2_block12,3,10,10,11,11,13,16,16,188,188
SFM-8_S8_L001_Contig2492_frame_2_DBLd1_domNum1_block12,2,2,2,2,2,82,120,120,167,167
IFC66_S31_L002_5326_soapGraphK61_frame_1_DBLd1_domNum4_block12,0,0,0,0,0,14,17,17,18,18
IFM061_S15_Contig911_frame_-3_DBLd2_domNum1_block12,2,2,2,22,22,29,45,45,211,211
SFC13_S23_L002_Contig2757_frm-1_orf9_DBLd6_domNum6_block12,7,21,21,27,27,38,50,50,60,60
IFM058_S13_Contig1009_frame_-2_DBLd1_domNum4_block12,6,6,6,6,6,6,6,6,6,6
SFC-18_S20_L002_Contig578_frm3_orf0_DBLd1_domNum1_block12,1,1,1,25,25,34,43,43,49,49
IFM-049_S6_Contig41218_frame_-1_DBLd1_domNum3_block12,2,2,2,22,22,29,36,36,223,223
IFM26_S8_Contig648_frame_-2_DBLd5_domNum1_block12,29,37,37,49,49,77,147,147,215,215
IFC66_S31_L002_5302_soapGraphK61_frame_-2_DBLd1_domNum1_block12,2,2,2,22,22,29,45,45,52,52
IFM058_S13_Contig680_frame_3_DBLd1_domNum2_block12,4,4,4,4,4,4,30,30,81,81
IFM27_S9_13048_soapGraphK31_frame_1_DBLd1_domNum1_block12,1,1,1,1,1,78,111,111,155,155
IFM21_S3_Contig1062_frame_-2_DBLd1_domNum3_block12,10,11,11,20,20,27,34,34,37,37
IFM060_S14_Contig226_frame_3_DBLd1_domNum2_block12,2,2,2,2,2,49,66,66,121,121
IFM12_S16_Contig524_frm3_orf2_DBLd1_domNum1_block12,1,1,1,1,1,81,119,119,165,165
SFU-3_S21_L002_Contig1462_frame_2_DBLd1_domNum1_block12,3,10,10,11,11,13,98,98,134,134
IFD6_S1_Contig707_frm-2_orf0_DBLd1_domNum1_block12,1,1,1,1,1,1,77,77,105,105
IFC66_S31_L002_5278_soapGraphK61_frame_-2_DBLd1_domNum2_block12,5,5,5,5,5,63,87,87,153,153
SFC19_S24_L002_Contig696_frame_2_DBLd1_domNum3_block12,2,2,2,2,2,93,148,148,222,222
SFC22_S9_L001_Contig3224_frame_-1_DBLd1_domNum1_block12,2,2,2,22,22,29,100,100,136,136
SXC2_S4_L001_Contig1406_frame_3_DBLd1_domNum1_block12,4,4,4,4,4,24,51,51,62,62
IFM27_S9_Contig626_frame_-1_DBLd1_domNum2_block12,1,1,1,1,1,1,97,97,133,133
SFC-21_S22_L002_Contig2524_frame_-3_DBLd1_domNum1_block12,3,10,10,11,11,13,16,16,17,17
SFC19_S24_L002_Contig364_frame_3_DBLd4_domNum2_block12,8,30,30,41,41,64,89,89,123,123
IFM12_S16_Contig686_frame_1_DBLd1_domNum4_block12,0,0,0,7,7,7,7,7,85,85
IFM-049_S6_Contig41066_frame_-1_DBLd1_domNum3_block12,4,4,4,4,4,80,118,118,164,164
IFM047_S10_Contig1658_frame_1_DBLd1_domNum1_block12,3,10,10,11,11,13,16,16,17,17
IFC66_S31_L002_Contig1145_frame_-3_DBLd1_domNum1_block12,12,14,14,15,15,18,21,21,227,227
IFM061_S15_Contig323_frame_2_DBLd1_domNum4_block12,4,4,4,4,4,8,133,133,187,187
