Transcript,0.5,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.97
SFC-18_S20_L002_Contig1913_frame_2_DBLz6_domNum3_block3,2,12,12,12,13,13,13,14,14,14
SFU-3_S21_L002_Contig1467_frame_1_DBLz4_domNum5_block3,1,1,1,1,1,1,1,1,1,1
SFU2_S5_L001_Contig1896_frame_-3_DBLz5_domNum5_block3,8,18,18,18,20,20,20,22,22,22
IFM-049_S6_Contig41245_frame_1_DBLz4_domNum8_block3,23,28,28,28,31,31,31,35,35,35
SFU2_S5_L001_Contig1897_frame_-2_DBLz1_domNum6_block3,7,7,7,7,7,7,7,8,8,8
SFM-8_S8_L001_Contig3601_frame_-3_DBLz6_domNum3_block3,2,21,21,21,24,24,24,27,27,27
SFM-3_S12_L001_Contig605_frame_-1_DBLz3_domNum2_block3,14,16,16,16,17,17,17,19,19,19
IFC63_S16_L001_Contig1258_frame_1_DBLz5_domNum2_block3,8,17,17,17,18,18,18,20,20,20
IFC66_S31_L002_Contig1832_frame_2_DBLz6_domNum3_block3,29,34,34,34,39,39,39,43,43,43
IFC63_S16_L001_Contig2092_frame_3_DBLz6_domNum1_block3,31,36,36,36,41,41,41,45,45,45
SFM-7_S13_L001_16473_soapGraphK41_frame_2_DBLz4_domNum1_block3,5,5,5,5,5,5,5,5,5,5
SFC22_S9_L001_8606_soapGraphK61_frame_3_DBLz6_domNum1_block3,2,2,2,2,2,2,2,2,2,2
SXC2_S4_L001_4428_soapGraphK61_frame_1_DBLz4_domNum1_block3,5,5,5,5,5,5,5,5,5,5
SFC22_S9_L001_Contig3228_frame_-3_DBLz6_domNum3_block3,8,17,17,17,19,19,19,21,21,21
IFM26_S8_Contig463_frame_2_DBLz6_domNum4_block3,4,4,4,4,4,4,4,4,4,4
SFC-21_S22_L002_Contig2690_frame_-3_DBLz6_domNum2_block3,8,17,17,17,19,19,19,21,21,21
SFC22_S9_L001_Contig2841_frame_3_DBLz4_domNum1_block3,1,1,1,1,1,1,1,1,1,1
SFM-7_S13_L001_Contig933_frame_3_DBLz4_domNum4_block3,1,1,1,1,1,1,1,33,33,33
SFM-3_S12_L001_Contig1766_frame_-1_DBLz4_domNum5_block3,1,1,1,1,1,1,1,1,1,1
SFC13_S23_L002_Contig1342_frame_-2_DBLz3_domNum2_block3,14,16,16,16,17,17,17,19,19,19
SXC2_S4_L001_Contig1672_frame_3_DBLz4_domNum1_block3,5,5,5,5,5,5,5,5,5,5
SFM-1_S11_L001_Contig1618_frame_-3_DBLz5_domNum3_block3,24,29,29,29,32,32,32,36,36,36
SFC22_S9_L001_8626_soapGraphK61_frame_1_DBLz6_domNum2_block3,4,4,4,4,4,4,4,4,4,4
SFC16_S6_L001_Contig1631_frame_-1_DBLz2_domNum2_block3,6,6,6,6,6,6,6,6,6,6
SFC22_S9_L001_Contig2831_frame_2_DBLz6_domNum1_block3,2,2,2,2,2,2,2,2,2,2
IFM047_S10_Contig1252_frame_-3_DBLz2_domNum2_block3,6,6,6,6,6,6,6,6,6,6
SFC16_S6_L001_Contig1066_frame_-3_DBLz4_domNum8_block3,12,14,14,14,15,15,15,16,16,16
IFC63_S16_L001_Contig2087_frame_-3_DBLz4_domNum2_block3,5,5,5,5,5,5,5,5,5,5
IFC66_S31_L002_Contig1300_frame_2_DBLz4_domNum7_block3,0,0,0,0,0,0,0,0,0,0
IFM57_S30_L002_Contig850_frame_3_DBLz6_domNum6_block3,8,17,17,17,19,19,19,21,21,21
